frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
1780,7/12/17 11:32,11:32:30,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6135,1110,0,0,,,,,6870,6105,16740,14985,6870,6105,16740,14985,748,745,980,1180,539,745,980,1180
1781,7/12/17 11:32,11:32:45,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6150,1125,0,0,,,,,6885,6120,16740,14985,6885,6120,16740,14985,748,745,980,1180,539,745,980,1180
1782,7/12/17 11:33,11:33:00,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6165,1140,0,0,,,,,6900,6135,16740,14985,6900,6135,16740,14985,748,745,980,1180,539,745,980,1180
1783,7/12/17 11:33,11:33:15,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6180,1155,0,0,,,,,6915,6150,16740,14985,6915,6150,16740,14985,748,745,980,1180,539,745,980,1180
1784,7/12/17 11:33,11:33:30,0,0,0,0,0,0,0,0,84.08%,2.13%,0.00%,0.00%,21.55%,78.45%,0.86,3.14,2,1,0,26,43.10%,56.90%,0.00%,43.10%,6195,1170,0,0,,,,,6930,6165,16740,14985,6930,6165,16740,14985,750,745,980,1180,539,745,980,1180
1785,7/12/17 11:33,11:33:45,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6210,1185,0,0,,,,,6945,6180,16740,14985,6945,6180,16740,14985,748,745,980,1180,539,745,980,1180
1786,7/12/17 11:34,11:34:00,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6225,1200,0,0,,,,,6960,6195,16740,14985,6960,6195,16740,14985,748,745,980,1180,539,745,980,1180
1787,7/12/17 11:34,11:34:15,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6240,1215,0,0,,,,,6975,6210,16740,14985,6975,6210,16740,14985,748,745,980,1180,539,745,980,1180
1788,7/12/17 11:34,11:34:30,0,0,0,0,0,0,0,0,84.08%,1.28%,0.00%,0.00%,21.34%,78.66%,0.85,3.15,2,1,0,26,42.68%,57.32%,0.00%,42.68%,6255,1230,0,0,,,,,6990,6225,16740,14985,6990,6225,16740,14985,748,745,980,1180,539,745,980,1180
1789,7/12/17 11:34,11:34:45,0,0,0,0,0,0,0,0,84.08%,2.13%,0.00%,0.00%,21.55%,78.45%,0.86,3.14,2,1,0,26,43.10%,56.90%,0.00%,43.10%,6270,1245,0,0,,,,,7005,6240,16740,14985,7005,6240,16740,14985,750,745,980,1180,539,745,980,1180
1790,7/12/17 11:35,11:35:00,0,0,0,0,0,0,0,0,84.08%,2.13%,0.00%,0.00%,21.55%,78.45%,0.86,3.14,2,1,0,26,43.10%,56.90%,0.00%,43.10%,6285,1260,0,0,,,,,7020,6255,16740,14985,7020,6255,16740,14985,750,745,980,1180,539,745,980,1180
1791,7/12/17 11:35,11:35:15,0,0,0,0,0,0,0,0,84.08%,2.13%,0.00%,0.00%,21.55%,78.45%,0.86,3.14,2,1,0,26,43.10%,56.90%,0.00%,43.10%,6300,1275,0,0,,,,,7035,6270,16740,14985,7035,6270,16740,14985,750,745,980,1180,539,745,980,1180
1792,7/12/17 11:35,11:35:30,0,1,0,0,0,0,0,0,84.08%,47.66%,28.50%,0.00%,40.06%,59.94%,1.6,2.4,3,1,0,27,53.41%,46.59%,0.00%,53.41%,6315,1290,15,0,,,,,7050,6285,16755,14985,7050,6285,16755,14985,750,1037,980,1180,539,873,980,1180
1793,7/12/17 11:35,11:35:45,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6330,1305,0,0,,,15,,7065,6300,16755,14985,7065,6300,16755,14985,750,968,980,1180,539,771,980,1180
1794,7/12/17 11:36,11:36:00,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6345,1320,0,0,,,,,7080,6315,16755,14985,7080,6315,16755,14985,750,968,980,1180,539,771,980,1180
1795,7/12/17 11:36,11:36:15,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6360,1335,0,0,,,,,7095,6330,16755,14985,7095,6330,16755,14985,750,968,980,1180,539,771,980,1180
1796,7/12/17 11:36,11:36:30,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6375,1350,0,0,,,,,7110,6345,16755,14985,7110,6345,16755,14985,750,968,980,1180,539,771,980,1180
1797,7/12/17 11:36,11:36:45,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6390,1365,0,0,,,,,7125,6360,16755,14985,7125,6360,16755,14985,750,968,980,1180,539,771,980,1180
1798,7/12/17 11:37,11:37:00,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6405,1380,0,0,,,,,7140,6375,16755,14985,7140,6375,16755,14985,750,968,980,1180,539,771,980,1180
1799,7/12/17 11:37,11:37:15,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6420,1395,0,0,,,,,7155,6390,16755,14985,7155,6390,16755,14985,750,968,980,1180,539,771,980,1180
1800,7/12/17 11:37,11:37:30,0,0,0,0,0,0,0,0,84.08%,85.11%,0.00%,0.00%,42.30%,57.70%,1.69,2.31,2,1,0,27,84.59%,15.41%,0.00%,84.59%,6435,1410,0,0,,,,,7170,6405,16755,14985,7170,6405,16755,14985,748,968,980,1180,539,771,980,1180
1801,7/12/17 11:37,11:37:45,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6450,1425,0,0,,,,,7185,6420,16755,14985,7185,6420,16755,14985,750,968,980,1180,539,771,980,1180
1802,7/12/17 11:38,11:38:00,0,0,0,0,0,0,0,0,84.08%,85.11%,0.00%,0.00%,42.30%,57.70%,1.69,2.31,2,1,0,27,84.59%,15.41%,0.00%,84.59%,6465,1440,0,0,,,,,7200,6435,16755,14985,7200,6435,16755,14985,748,968,980,1180,539,771,980,1180
1803,7/12/17 11:38,11:38:15,0,0,0,0,0,0,0,0,84.08%,85.11%,0.00%,0.00%,42.30%,57.70%,1.69,2.31,2,1,0,27,84.59%,15.41%,0.00%,84.59%,6480,1455,0,0,,,,,7215,6450,16755,14985,7215,6450,16755,14985,748,968,980,1180,539,771,980,1180
1804,7/12/17 11:38,11:38:30,0,0,0,0,0,0,0,0,84.08%,85.11%,0.00%,0.00%,42.30%,57.70%,1.69,2.31,2,1,0,27,84.59%,15.41%,0.00%,84.59%,6495,1470,0,0,,,,,7230,6465,16755,14985,7230,6465,16755,14985,748,968,980,1180,539,771,980,1180
1805,7/12/17 11:38,11:38:45,0,0,0,0,0,0,0,0,84.08%,85.11%,0.00%,0.00%,42.30%,57.70%,1.69,2.31,2,1,0,27,84.59%,15.41%,0.00%,84.59%,6510,1485,0,0,,,,,7245,6480,16755,14985,7245,6480,16755,14985,748,968,980,1180,539,771,980,1180
1806,7/12/17 11:39,11:39:00,0,0,0,0,0,0,0,0,84.08%,85.11%,0.00%,0.00%,42.30%,57.70%,1.69,2.31,2,1,0,27,84.59%,15.41%,0.00%,84.59%,6525,1500,0,0,,,,,7260,6495,16755,14985,7260,6495,16755,14985,748,968,980,1180,539,771,980,1180
1807,7/12/17 11:39,11:39:15,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6540,1515,0,0,,,,,7275,6510,16755,14985,7275,6510,16755,14985,750,968,980,1180,539,771,980,1180
1808,7/12/17 11:39,11:39:30,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6555,1530,0,0,,,,,7290,6525,16755,14985,7290,6525,16755,14985,750,968,980,1180,539,771,980,1180
1809,7/12/17 11:39,11:39:45,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6570,1545,0,0,,,,,7305,6540,16755,14985,7305,6540,16755,14985,750,968,980,1180,539,771,980,1180
1810,7/12/17 11:40,11:40:00,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6585,1560,0,0,,,,,7320,6555,16755,14985,7320,6555,16755,14985,750,968,980,1180,540,771,980,1180
1811,7/12/17 11:40,11:40:15,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6600,1575,0,0,,,,,7335,6570,16755,14985,7335,6570,16755,14985,750,968,980,1180,539,771,980,1180
1812,7/12/17 11:40,11:40:30,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6615,1590,0,0,,,,,7350,6585,16755,14985,7350,6585,16755,14985,750,968,980,1180,539,771,980,1180
1813,7/12/17 11:40,11:40:45,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6630,1605,0,0,,,,,7365,6600,16755,14985,7365,6600,16755,14985,750,968,980,1180,539,771,980,1180
1814,7/12/17 11:41,11:41:00,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6645,1620,0,0,,,,,7380,6615,16755,14985,7380,6615,16755,14985,750,968,980,1180,539,771,980,1180
1815,7/12/17 11:41,11:41:15,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6660,1635,0,0,,,,,7395,6630,16755,14985,7395,6630,16755,14985,750,968,980,1180,539,771,980,1180
1816,7/12/17 11:41,11:41:30,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6675,1650,0,0,,,,,7410,6645,16755,14985,7410,6645,16755,14985,750,968,980,1180,539,771,980,1180
1817,7/12/17 11:41,11:41:45,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6690,1665,0,0,,,,,7425,6660,16755,14985,7425,6660,16755,14985,750,968,980,1180,539,771,980,1180
1818,7/12/17 11:42,11:42:00,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6705,1680,0,0,,,,,7440,6675,16755,14985,7440,6675,16755,14985,750,968,980,1180,539,771,980,1180
1819,7/12/17 11:42,11:42:15,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6720,1695,0,0,,,,,7455,6690,16755,14985,7455,6690,16755,14985,750,968,980,1180,540,771,980,1180
1820,7/12/17 11:42,11:42:30,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6735,1710,0,0,,,,,7470,6705,16755,14985,7470,6705,16755,14985,750,968,980,1180,540,771,980,1180
1821,7/12/17 11:42,11:42:45,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6750,1725,0,0,,,,,7485,6720,16755,14985,7485,6720,16755,14985,750,968,980,1180,540,771,980,1180
1822,7/12/17 11:43,11:43:00,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6765,1740,0,0,,,,,7500,6735,16755,14985,7500,6735,16755,14985,750,968,980,1180,540,771,980,1180
1823,7/12/17 11:43,11:43:15,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6780,1755,0,0,,,,,7515,6750,16755,14985,7515,6750,16755,14985,750,968,980,1180,539,771,980,1180
1824,7/12/17 11:43,11:43:30,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6795,1770,0,0,,,,,7530,6765,16755,14985,7530,6765,16755,14985,750,968,980,1180,540,771,980,1180
1825,7/12/17 11:43,11:43:45,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6810,1785,0,0,,,,,7545,6780,16755,14985,7545,6780,16755,14985,750,968,980,1180,540,771,980,1180
1826,7/12/17 11:44,11:44:00,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6825,1800,0,0,,,,,7560,6795,16755,14985,7560,6795,16755,14985,750,968,980,1180,540,771,980,1180
1827,7/12/17 11:44,11:44:15,0,0,0,0,0,0,0,0,84.08%,85.96%,0.00%,0.00%,42.51%,57.49%,1.7,2.3,2,1,0,27,85.02%,14.98%,0.00%,85.02%,6840,1815,0,0,,,,,7575,6810,16755,14985,7575,6810,16755,14985,750,968,980,1180,539,771,980,1180
1828,7/12/17 11:44,11:44:30,0,0,0,0,0,0,0,0,83.67%,85.96%,0.00%,0.00%,42.41%,57.59%,1.7,2.3,2,1,0,27,84.82%,15.18%,0.00%,84.82%,6855,1830,0,0,,,,,7590,6825,16755,14985,7590,6825,16755,14985,750,968,980,1180,540,771,980,1180
1829,7/12/17 11:44,11:44:45,0,0,0,0,0,1,0,0,84.08%,2.13%,0.00%,0.00%,21.55%,78.45%,0.86,3.14,2,1,0,27,43.10%,56.90%,0.00%,43.10%,6870,1845,0,0,,,,,7605,6840,16755,14985,7605,6840,16755,14985,750,745,980,1180,539,745,980,1180
1830,7/12/17 11:45,11:45:00,0,0,0,0,0,0,0,0,84.08%,2.13%,0.00%,0.00%,21.55%,78.45%,0.86,3.14,2,1,0,27,43.10%,56.90%,0.00%,43.10%,6885,1860,0,0,,,,,7620,6855,16755,14985,7620,6855,16755,14985,750,745,980,1180,539,745,980,1180
1831,7/12/17 11:45,11:45:15,0,0,0,0,0,0,0,0,84.08%,2.13%,0.00%,0.00%,21.55%,78.45%,0.86,3.14,2,1,0,27,43.10%,56.90%,0.00%,43.10%,6900,1875,0,0,,,,,7635,6870,16755,14985,7635,6870,16755,14985,750,745,980,1180,539,745,980,1180
1832,7/12/17 11:45,11:45:30,0,0,0,0,0,0,0,0,83.67%,2.13%,0.00%,0.00%,21.45%,78.55%,0.86,3.14,2,1,0,27,42.90%,57.10%,0.00%,42.90%,6915,1890,0,0,,,,,7650,6885,16755,14985,7650,6885,16755,14985,750,745,980,1180,540,745,980,1180
1833,7/12/17 11:45,11:45:45,0,0,0,0,0,0,0,0,83.67%,2.13%,0.00%,0.00%,21.45%,78.55%,0.86,3.14,2,1,0,27,42.90%,57.10%,0.00%,42.90%,6930,1905,0,0,,,,,7665,6900,16755,14985,7665,6900,16755,14985,750,745,980,1180,540,745,980,1180
1834,7/12/17 11:46,11:46:00,0,0,0,0,0,0,0,0,83.67%,2.13%,0.00%,0.00%,21.45%,78.55%,0.86,3.14,2,1,0,27,42.90%,57.10%,0.00%,42.90%,6945,1920,0,0,,,,,7680,6915,16755,14985,7680,6915,16755,14985,750,745,980,1180,540,745,980,1180
1835,7/12/17 11:46,11:46:15,0,0,0,0,0,0,0,0,83.67%,2.13%,0.00%,0.00%,21.45%,78.55%,0.86,3.14,2,1,0,27,42.90%,57.10%,0.00%,42.90%,6960,1935,0,0,,,,,7695,6930,16755,14985,7695,6930,16755,14985,750,745,980,1180,540,745,980,1180
1836,7/12/17 11:46,11:46:30,0,0,0,0,0,0,0,0,83.67%,2.13%,0.00%,0.00%,21.45%,78.55%,0.86,3.14,2,1,0,27,42.90%,57.10%,0.00%,42.90%,6975,1950,0,0,,,,,7710,6945,16755,14985,7710,6945,16755,14985,750,745,980,1180,540,745,980,1180
1837,7/12/17 11:46,11:46:45,0,0,0,0,0,0,0,0,83.67%,2.13%,0.00%,0.00%,21.45%,78.55%,0.86,3.14,2,1,0,27,42.90%,57.10%,0.00%,42.90%,6990,1965,0,0,,,,,7725,6960,16755,14985,7725,6960,16755,14985,750,745,980,1180,540,745,980,1180
1838,7/12/17 11:47,11:47:00,0,0,0,0,0,0,0,0,82.86%,2.13%,0.00%,0.00%,21.25%,78.75%,0.85,3.15,2,1,0,27,42.49%,57.51%,0.00%,42.49%,7005,1980,0,0,,,,,7740,6975,16755,14985,7740,6975,16755,14985,750,745,980,1180,542,745,980,1180
1839,7/12/17 11:47,11:47:15,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7020,0,0,0,,1980,,,7755,6975,16755,14985,7755,6975,16755,14985,626,745,980,1180,451,745,980,1180
1840,7/12/17 11:47,11:47:30,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7035,0,0,0,,,,,7770,6975,16755,14985,7770,6975,16755,14985,626,745,980,1180,451,745,980,1180
1841,7/12/17 11:47,11:47:45,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7050,0,0,0,,,,,7785,6975,16755,14985,7785,6975,16755,14985,626,745,980,1180,451,745,980,1180
1842,7/12/17 11:48,11:48:00,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7065,0,0,0,,,,,7800,6975,16755,14985,7800,6975,16755,14985,626,745,980,1180,451,745,980,1180
1843,7/12/17 11:48,11:48:15,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7080,0,0,0,,,,,7815,6975,16755,14985,7815,6975,16755,14985,626,745,980,1180,451,745,980,1180
1844,7/12/17 11:48,11:48:30,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7095,0,0,0,,,,,7830,6975,16755,14985,7830,6975,16755,14985,626,745,980,1180,451,745,980,1180
1845,7/12/17 11:48,11:48:45,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7110,0,0,0,,,,,7845,6975,16755,14985,7845,6975,16755,14985,626,745,980,1180,451,745,980,1180
1846,7/12/17 11:49,11:49:00,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7125,0,0,0,,,,,7860,6975,16755,14985,7860,6975,16755,14985,626,745,980,1180,451,745,980,1180
1847,7/12/17 11:49,11:49:15,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7140,0,0,0,,,,,7875,6975,16755,14985,7875,6975,16755,14985,626,745,980,1180,451,745,980,1180
1848,7/12/17 11:49,11:49:30,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7155,0,0,0,,,,,7890,6975,16755,14985,7890,6975,16755,14985,626,745,980,1180,451,745,980,1180
1849,7/12/17 11:49,11:49:45,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7170,0,0,0,,,,,7905,6975,16755,14985,7905,6975,16755,14985,626,745,980,1180,451,745,980,1180
1850,7/12/17 11:50,11:50:00,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7185,0,0,0,,,,,7920,6975,16755,14985,7920,6975,16755,14985,626,745,980,1180,451,745,980,1180
1851,7/12/17 11:50,11:50:15,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7200,0,0,0,,,,,7935,6975,16755,14985,7935,6975,16755,14985,626,745,980,1180,451,745,980,1180
1852,7/12/17 11:50,11:50:30,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7215,0,0,0,,,,,7950,6975,16755,14985,7950,6975,16755,14985,626,745,980,1180,451,745,980,1180
1853,7/12/17 11:50,11:50:45,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7230,0,0,0,,,,,7965,6975,16755,14985,7965,6975,16755,14985,626,745,980,1180,451,745,980,1180
1854,7/12/17 11:51,11:51:00,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7245,0,0,0,,,,,7980,6975,16755,14985,7980,6975,16755,14985,626,745,980,1180,451,745,980,1180
1855,7/12/17 11:51,11:51:15,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7260,0,0,0,,,,,7995,6975,16755,14985,7995,6975,16755,14985,626,745,980,1180,451,745,980,1180
1856,7/12/17 11:51,11:51:30,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7275,0,0,0,,,,,8010,6975,16755,14985,8010,6975,16755,14985,626,745,980,1180,451,745,980,1180
1857,7/12/17 11:51,11:51:45,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7290,0,0,0,,,,,8025,6975,16755,14985,8025,6975,16755,14985,626,745,980,1180,451,745,980,1180
1858,7/12/17 11:52,11:52:00,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7305,0,0,0,,,,,8040,6975,16755,14985,8040,6975,16755,14985,626,745,980,1180,451,745,980,1180
1859,7/12/17 11:52,11:52:15,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7320,0,0,0,,,,,8055,6975,16755,14985,8055,6975,16755,14985,626,745,980,1180,451,745,980,1180
1860,7/12/17 11:52,11:52:30,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7335,0,0,0,,,,,8070,6975,16755,14985,8070,6975,16755,14985,626,745,980,1180,451,745,980,1180
1861,7/12/17 11:52,11:52:45,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7350,0,0,0,,,,,8085,6975,16755,14985,8085,6975,16755,14985,626,745,980,1180,451,745,980,1180
1862,7/12/17 11:53,11:53:00,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7365,0,0,0,,,,,8100,6975,16755,14985,8100,6975,16755,14985,626,745,980,1180,451,745,980,1180
1863,7/12/17 11:53,11:53:15,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7380,0,0,0,,,,,8115,6975,16755,14985,8115,6975,16755,14985,626,745,980,1180,451,745,980,1180
1864,7/12/17 11:53,11:53:30,0,0,0,0,0,0,0,0,51.43%,0.00%,0.00%,0.00%,12.86%,87.14%,0.51,3.49,1,1,0,27,51.43%,48.57%,0.00%,51.43%,7395,0,0,0,,,,,8130,6975,16755,14985,8130,6975,16755,14985,626,745,980,1180,451,745,980,1180
