frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
2266,7/11/17 13:59,13:59:15,0,0,0,0,0,0,0,0,88.57%,0.00%,76.00%,80.63%,61.30%,38.70%,2.45,1.55,3,1,0,16,81.73%,18.27%,0.00%,81.73%,10845,0,10185,16860,,,,,11370,23070,23370,16860,11370,23070,23370,16860,734,745,1137,1321,517,745,985,1192
2267,7/11/17 13:59,13:59:30,0,0,0,0,0,0,0,0,88.57%,0.00%,76.00%,80.63%,61.30%,38.70%,2.45,1.55,3,1,0,16,81.73%,18.27%,0.00%,81.73%,10860,0,10200,16875,,,,,11385,23070,23385,16875,11385,23070,23385,16875,734,745,1137,1321,517,745,985,1192
2268,7/11/17 13:59,13:59:45,0,0,0,0,0,0,0,0,88.98%,0.00%,76.00%,80.00%,61.24%,38.76%,2.45,1.55,3,1,0,16,81.66%,18.34%,0.00%,81.66%,10875,0,10215,16890,,,,,11400,23070,23400,16890,11400,23070,23400,16890,735,745,1137,1321,517,745,985,1193
2269,7/11/17 14:00,14:00:00,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.00%,62.27%,37.73%,2.49,1.51,3,1,0,16,83.02%,16.98%,0.00%,83.02%,10890,0,10230,16905,,,,,11415,23070,23415,16905,11415,23070,23415,16905,735,745,1137,1321,507,745,985,1193
2270,7/11/17 14:00,14:00:15,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.00%,62.27%,37.73%,2.49,1.51,3,1,0,16,83.02%,16.98%,0.00%,83.02%,10905,0,10245,16920,,,,,11430,23070,23430,16920,11430,23070,23430,16920,735,745,1137,1321,507,745,985,1193
2271,7/11/17 14:00,14:00:30,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.00%,62.27%,37.73%,2.49,1.51,3,1,0,16,83.02%,16.98%,0.00%,83.02%,10920,0,10260,16935,,,,,11445,23070,23445,16935,11445,23070,23445,16935,735,745,1137,1321,507,745,985,1193
2272,7/11/17 14:00,14:00:45,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.00%,62.27%,37.73%,2.49,1.51,3,1,0,16,83.02%,16.98%,0.00%,83.02%,10935,0,10275,16950,,,,,11460,23070,23460,16950,11460,23070,23460,16950,735,745,1137,1321,507,745,985,1193
2273,7/11/17 14:01,14:01:00,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.00%,62.27%,37.73%,2.49,1.51,3,1,0,16,83.02%,16.98%,0.00%,83.02%,10950,0,10290,16965,,,,,11475,23070,23475,16965,11475,23070,23475,16965,735,745,1137,1321,507,745,985,1193
2274,7/11/17 14:01,14:01:15,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.00%,62.27%,37.73%,2.49,1.51,3,1,0,16,83.02%,16.98%,0.00%,83.02%,10965,0,10305,16980,,,,,11490,23070,23490,16980,11490,23070,23490,16980,735,745,1137,1321,507,745,985,1193
2275,7/11/17 14:01,14:01:30,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.00%,62.27%,37.73%,2.49,1.51,3,1,0,16,83.02%,16.98%,0.00%,83.02%,10980,0,10320,16995,,,,,11505,23070,23505,16995,11505,23070,23505,16995,735,745,1137,1321,507,745,985,1193
2276,7/11/17 14:01,14:01:45,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.63%,62.42%,37.58%,2.5,1.5,3,1,0,16,83.23%,16.77%,0.00%,83.23%,10995,0,10335,17010,,,,,11520,23070,23520,17010,11520,23070,23520,17010,735,745,1137,1321,507,745,985,1192
2277,7/11/17 14:02,14:02:00,0,0,0,0,0,0,0,0,93.06%,0.00%,76.00%,80.63%,62.42%,37.58%,2.5,1.5,3,1,0,16,83.23%,16.77%,0.00%,83.23%,11010,0,10350,17025,,,,,11535,23070,23535,17025,11535,23070,23535,17025,735,745,1137,1321,507,745,985,1192
2278,7/11/17 14:02,14:02:15,0,0,0,0,0,0,0,0,92.65%,0.00%,76.00%,80.63%,62.32%,37.68%,2.49,1.51,3,1,0,16,83.09%,16.91%,0.00%,83.09%,11025,0,10365,17040,,,,,11550,23070,23550,17040,11550,23070,23550,17040,734,745,1137,1321,507,745,985,1192
2279,7/11/17 14:02,14:02:30,0,0,0,0,0,0,0,0,92.65%,0.00%,76.00%,80.00%,62.16%,37.84%,2.49,1.51,3,1,0,16,82.88%,17.12%,0.00%,82.88%,11040,0,10380,17055,,,,,11565,23070,23565,17055,11565,23070,23565,17055,734,745,1137,1321,507,745,985,1193
2280,7/11/17 14:02,14:02:45,0,0,0,0,0,0,0,0,93.88%,0.00%,76.00%,80.00%,62.47%,37.53%,2.5,1.5,3,1,0,16,83.29%,16.71%,0.00%,83.29%,11055,0,10395,17070,,,,,11580,23070,23580,17070,11580,23070,23580,17070,737,745,1137,1321,507,745,985,1193
2281,7/11/17 14:03,14:03:00,0,0,0,0,0,0,0,0,93.88%,0.00%,76.00%,80.00%,62.47%,37.53%,2.5,1.5,3,1,0,16,83.29%,16.71%,0.00%,83.29%,11070,0,10410,17085,,,,,11595,23070,23595,17085,11595,23070,23595,17085,737,745,1137,1321,507,745,985,1193
2282,7/11/17 14:03,14:03:15,0,0,0,0,0,0,0,0,93.88%,0.00%,75.00%,80.00%,62.22%,37.78%,2.49,1.51,3,1,0,16,82.96%,17.04%,0.00%,82.96%,11085,0,10425,17100,,,,,11610,23070,23610,17100,11610,23070,23610,17100,737,745,1135,1321,507,745,985,1193
2283,7/11/17 14:03,14:03:30,0,0,0,0,0,0,0,0,93.88%,0.00%,75.00%,80.00%,62.22%,37.78%,2.49,1.51,3,1,0,16,82.96%,17.04%,0.00%,82.96%,11100,0,10440,17115,,,,,11625,23070,23625,17115,11625,23070,23625,17115,737,745,1135,1321,507,745,985,1193
2284,7/11/17 14:03,14:03:45,0,0,0,0,0,0,0,0,93.88%,0.00%,75.00%,80.00%,62.22%,37.78%,2.49,1.51,3,1,0,16,82.96%,17.04%,0.00%,82.96%,11115,0,10455,17130,,,,,11640,23070,23640,17130,11640,23070,23640,17130,737,745,1135,1321,507,745,985,1193
2285,7/11/17 14:04,14:04:00,0,0,0,0,0,0,0,0,93.88%,0.00%,75.00%,80.00%,62.22%,37.78%,2.49,1.51,3,1,0,16,82.96%,17.04%,0.00%,82.96%,11130,0,10470,17145,,,,,11655,23070,23655,17145,11655,23070,23655,17145,737,745,1135,1321,507,745,985,1193
2286,7/11/17 14:04,14:04:15,0,0,0,0,0,0,0,0,93.88%,0.00%,75.00%,80.00%,62.22%,37.78%,2.49,1.51,3,1,0,16,82.96%,17.04%,0.00%,82.96%,11145,0,10485,17160,,,,,11670,23070,23670,17160,11670,23070,23670,17160,737,745,1135,1321,507,745,985,1193
2287,7/11/17 14:04,14:04:30,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,80.00%,62.04%,37.96%,2.48,1.52,3,1,0,16,82.72%,17.28%,0.00%,82.72%,11160,0,10500,17175,,,,,11685,23070,23685,17175,11685,23070,23685,17175,734,745,1135,1321,507,745,984,1193
2288,7/11/17 14:04,14:04:45,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,80.00%,62.04%,37.96%,2.48,1.52,3,1,0,16,82.72%,17.28%,0.00%,82.72%,11175,0,10515,17190,,,,,11700,23070,23700,17190,11700,23070,23700,17190,734,745,1135,1321,507,745,984,1193
2289,7/11/17 14:05,14:05:00,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11190,0,10530,17205,,,,,11715,23070,23715,17205,11715,23070,23715,17205,737,745,1135,1321,507,745,984,1193
2290,7/11/17 14:05,14:05:15,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11205,0,10545,17220,,,,,11730,23070,23730,17220,11730,23070,23730,17220,737,745,1135,1321,507,745,984,1193
2291,7/11/17 14:05,14:05:30,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11220,0,10560,17235,,,,,11745,23070,23745,17235,11745,23070,23745,17235,737,745,1135,1321,507,745,984,1193
2292,7/11/17 14:05,14:05:45,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11235,0,10575,17250,,,,,11760,23070,23760,17250,11760,23070,23760,17250,737,745,1135,1321,507,745,984,1193
2293,7/11/17 14:06,14:06:00,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11250,0,10590,17265,,,,,11775,23070,23775,17265,11775,23070,23775,17265,737,745,1135,1321,507,745,984,1193
2294,7/11/17 14:06,14:06:15,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11265,0,10605,17280,,,,,11790,23070,23790,17280,11790,23070,23790,17280,737,745,1135,1321,507,745,984,1193
2295,7/11/17 14:06,14:06:30,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,80.00%,62.04%,37.96%,2.48,1.52,3,1,0,16,82.72%,17.28%,0.00%,82.72%,11280,0,10620,17295,,,,,11805,23070,23805,17295,11805,23070,23805,17295,734,745,1135,1321,507,745,984,1193
2296,7/11/17 14:06,14:06:45,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,80.00%,62.04%,37.96%,2.48,1.52,3,1,0,16,82.72%,17.28%,0.00%,82.72%,11295,0,10635,17310,,,,,11820,23070,23820,17310,11820,23070,23820,17310,734,745,1135,1321,507,745,984,1193
2297,7/11/17 14:07,14:07:00,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,80.00%,62.04%,37.96%,2.48,1.52,3,1,0,16,82.72%,17.28%,0.00%,82.72%,11310,0,10650,17325,,,,,11835,23070,23835,17325,11835,23070,23835,17325,734,745,1135,1321,507,745,984,1193
2298,7/11/17 14:07,14:07:15,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11325,0,10665,17340,,,,,11850,23070,23850,17340,11850,23070,23850,17340,737,745,1135,1321,507,745,984,1193
2299,7/11/17 14:07,14:07:30,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,80.00%,62.34%,37.66%,2.49,1.51,3,1,0,16,83.13%,16.87%,0.00%,83.13%,11340,0,10680,17355,,,,,11865,23070,23865,17355,11865,23070,23865,17355,737,745,1135,1321,507,745,984,1193
2300,7/11/17 14:07,14:07:45,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,80.00%,62.04%,37.96%,2.48,1.52,3,1,0,16,82.72%,17.28%,0.00%,82.72%,11355,0,10695,17370,,,,,11880,23070,23880,17370,11880,23070,23880,17370,734,745,1135,1321,507,745,984,1193
2301,7/11/17 14:08,14:08:00,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,80.00%,62.04%,37.96%,2.48,1.52,3,1,0,16,82.72%,17.28%,0.00%,82.72%,11370,0,10710,17385,,,,,11895,23070,23895,17385,11895,23070,23895,17385,734,745,1135,1321,507,745,984,1193
2302,7/11/17 14:08,14:08:15,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,82.50%,62.66%,37.34%,2.51,1.49,3,1,0,16,83.55%,16.45%,0.00%,83.55%,11385,0,10725,17400,,,,,11910,23070,23910,17400,11910,23070,23910,17400,734,745,1135,1321,507,745,984,1189
2303,7/11/17 14:08,14:08:30,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,82.50%,62.66%,37.34%,2.51,1.49,3,1,0,16,83.55%,16.45%,0.00%,83.55%,11400,0,10740,17415,,,,,11925,23070,23925,17415,11925,23070,23925,17415,734,745,1135,1321,507,745,984,1189
2304,7/11/17 14:08,14:08:45,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,82.50%,62.66%,37.34%,2.51,1.49,3,1,0,16,83.55%,16.45%,0.00%,83.55%,11415,0,10755,17430,,,,,11940,23070,23940,17430,11940,23070,23940,17430,734,745,1135,1321,507,745,984,1189
2305,7/11/17 14:09,14:09:00,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,82.50%,62.66%,37.34%,2.51,1.49,3,1,0,16,83.55%,16.45%,0.00%,83.55%,11430,0,10770,17445,,,,,11955,23070,23955,17445,11955,23070,23955,17445,734,745,1135,1321,507,745,984,1189
2306,7/11/17 14:09,14:09:15,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,82.50%,62.66%,37.34%,2.51,1.49,3,1,0,16,83.55%,16.45%,0.00%,83.55%,11445,0,10785,17460,,,,,11970,23070,23970,17460,11970,23070,23970,17460,734,745,1135,1321,507,745,984,1189
2307,7/11/17 14:09,14:09:30,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,82.50%,62.66%,37.34%,2.51,1.49,3,1,0,16,83.55%,16.45%,0.00%,83.55%,11460,0,10800,17475,,,,,11985,23070,23985,17475,11985,23070,23985,17475,734,745,1135,1321,507,745,984,1189
2308,7/11/17 14:09,14:09:45,0,0,0,0,0,0,0,0,92.65%,0.00%,75.50%,82.50%,62.66%,37.34%,2.51,1.49,3,1,0,16,83.55%,16.45%,0.00%,83.55%,11475,0,10815,17490,,,,,12000,23070,24000,17490,12000,23070,24000,17490,734,745,1135,1321,507,745,984,1189
2309,7/11/17 14:10,14:10:00,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,82.50%,62.97%,37.03%,2.52,1.48,3,1,0,16,83.96%,16.04%,0.00%,83.96%,11490,0,10830,17505,,,,,12015,23070,24015,17505,12015,23070,24015,17505,737,745,1135,1321,507,745,984,1189
2310,7/11/17 14:10,14:10:15,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,82.50%,62.97%,37.03%,2.52,1.48,3,1,0,16,83.96%,16.04%,0.00%,83.96%,11505,0,10845,17520,,,,,12030,23070,24030,17520,12030,23070,24030,17520,737,745,1135,1321,507,745,984,1189
2311,7/11/17 14:10,14:10:30,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,82.50%,62.97%,37.03%,2.52,1.48,3,1,0,16,83.96%,16.04%,0.00%,83.96%,11520,0,10860,17535,,,,,12045,23070,24045,17535,12045,23070,24045,17535,737,745,1135,1321,507,745,984,1189
2312,7/11/17 14:10,14:10:45,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,82.50%,62.97%,37.03%,2.52,1.48,3,1,0,16,83.96%,16.04%,0.00%,83.96%,11535,0,10875,17550,,,,,12060,23070,24060,17550,12060,23070,24060,17550,737,745,1135,1321,507,745,984,1189
2313,7/11/17 14:11,14:11:00,0,0,0,0,0,0,0,0,93.88%,0.00%,75.50%,82.50%,62.97%,37.03%,2.52,1.48,3,1,0,16,83.96%,16.04%,0.00%,83.96%,11550,0,10890,17565,,,,,12075,23070,24075,17565,12075,23070,24075,17565,737,745,1135,1321,507,745,984,1189
2314,7/11/17 14:11,14:11:15,0,0,0,0,0,0,0,0,93.06%,0.00%,75.50%,78.75%,61.83%,38.17%,2.47,1.53,3,1,0,16,82.44%,17.56%,0.00%,82.44%,11565,0,10905,17580,,,,,12090,23070,24090,17580,12090,23070,24090,17580,735,745,1135,1321,507,745,984,1195
2315,7/11/17 14:11,14:11:30,0,0,0,0,0,0,0,0,93.06%,0.00%,75.50%,78.75%,61.83%,38.17%,2.47,1.53,3,1,0,16,82.44%,17.56%,0.00%,82.44%,11580,0,10920,17595,,,,,12105,23070,24105,17595,12105,23070,24105,17595,735,745,1135,1321,507,745,984,1195
2316,7/11/17 14:11,14:11:45,0,0,0,0,0,0,0,0,93.06%,0.00%,76.50%,78.75%,62.08%,37.92%,2.48,1.52,3,1,0,16,82.77%,17.23%,0.00%,82.77%,11595,0,10935,17610,,,,,12120,23070,24120,17610,12120,23070,24120,17610,735,745,1137,1321,507,745,984,1195
2317,7/11/17 14:12,14:12:00,0,0,0,0,0,0,0,0,93.06%,0.00%,75.50%,78.75%,61.83%,38.17%,2.47,1.53,3,1,0,16,82.44%,17.56%,0.00%,82.44%,11610,0,10950,17625,,,,,12135,23070,24135,17625,12135,23070,24135,17625,735,745,1135,1321,507,745,984,1195
2318,7/11/17 14:12,14:12:15,0,0,0,0,0,0,0,0,93.06%,0.00%,75.50%,78.75%,61.83%,38.17%,2.47,1.53,3,1,0,16,82.44%,17.56%,0.00%,82.44%,11625,0,10965,17640,,,,,12150,23070,24150,17640,12150,23070,24150,17640,735,745,1135,1321,507,745,984,1195
2319,7/11/17 14:12,14:12:30,0,0,0,0,0,0,0,0,93.06%,0.00%,75.50%,78.13%,61.67%,38.33%,2.47,1.53,3,1,0,16,82.23%,17.77%,0.00%,82.23%,11640,0,10980,17655,,,,,12165,23070,24165,17655,12165,23070,24165,17655,735,745,1135,1320,507,745,984,1195
2320,7/11/17 14:12,14:12:45,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,78.13%,61.55%,38.45%,2.46,1.54,3,1,0,16,82.06%,17.94%,0.00%,82.06%,11655,0,10995,17670,,,,,12180,23070,24180,17670,12180,23070,24180,17670,735,745,1135,1320,507,745,985,1195
2321,7/11/17 14:13,14:13:00,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,78.13%,61.55%,38.45%,2.46,1.54,3,1,0,16,82.06%,17.94%,0.00%,82.06%,11670,0,11010,17685,,,,,12195,23070,24195,17685,12195,23070,24195,17685,735,745,1135,1320,507,745,985,1195
2322,7/11/17 14:13,14:13:15,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,78.13%,61.55%,38.45%,2.46,1.54,3,1,0,16,82.06%,17.94%,0.00%,82.06%,11685,0,11025,17700,,,,,12210,23070,24210,17700,12210,23070,24210,17700,735,745,1135,1320,507,745,985,1195
2323,7/11/17 14:13,14:13:30,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,78.75%,61.70%,38.30%,2.47,1.53,3,1,0,16,82.27%,17.73%,0.00%,82.27%,11700,0,11040,17715,,,,,12225,23070,24225,17715,12225,23070,24225,17715,735,745,1135,1321,507,745,985,1195
2324,7/11/17 14:13,14:13:45,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,78.75%,61.70%,38.30%,2.47,1.53,3,1,0,16,82.27%,17.73%,0.00%,82.27%,11715,0,11055,17730,,,,,12240,23070,24240,17730,12240,23070,24240,17730,735,745,1135,1321,507,745,985,1195
2325,7/11/17 14:14,14:14:00,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,78.75%,61.70%,38.30%,2.47,1.53,3,1,0,16,82.27%,17.73%,0.00%,82.27%,11730,0,11070,17745,,,,,12255,23070,24255,17745,12255,23070,24255,17745,735,745,1135,1321,507,745,985,1195
2326,7/11/17 14:14,14:14:15,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,80.00%,62.02%,37.98%,2.48,1.52,3,1,0,16,82.69%,17.31%,0.00%,82.69%,11745,0,11085,17760,,,,,12270,23070,24270,17760,12270,23070,24270,17760,735,745,1135,1321,507,745,985,1193
2327,7/11/17 14:14,14:14:30,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,80.00%,62.02%,37.98%,2.48,1.52,3,1,0,16,82.69%,17.31%,0.00%,82.69%,11760,0,11100,17775,,,,,12285,23070,24285,17775,12285,23070,24285,17775,735,745,1135,1321,507,745,985,1193
2328,7/11/17 14:14,14:14:45,0,0,0,0,0,0,0,0,93.06%,0.00%,75.00%,80.00%,62.02%,37.98%,2.48,1.52,3,1,0,16,82.69%,17.31%,0.00%,82.69%,11775,0,11115,17790,,,,,12300,23070,24300,17790,12300,23070,24300,17790,735,745,1135,1321,507,745,985,1193
2329,7/11/17 14:15,14:15:00,0,0,0,0,0,0,0,0,93.06%,0.00%,75.50%,80.00%,62.14%,37.86%,2.49,1.51,3,1,0,16,82.85%,17.15%,0.00%,82.85%,11790,0,11130,17805,,,,,12315,23070,24315,17805,12315,23070,24315,17805,735,745,1135,1321,507,745,984,1193
2330,7/11/17 14:15,14:15:15,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,80.00%,62.75%,37.25%,2.51,1.49,4,1,1,17,62.75%,37.25%,62.75%,62.75%,11805,15,11145,17820,,,,,12330,23085,24330,17820,12330,23085,24330,17820,735,745,1135,1321,507,745,979,1193
2331,7/11/17 14:15,14:15:30,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,80.00%,62.75%,37.25%,2.51,1.49,4,1,1,17,62.75%,37.25%,62.75%,62.75%,11820,30,11160,17835,,,,,12345,23100,24345,17835,12345,23100,24345,17835,735,745,1135,1321,507,745,979,1193
2332,7/11/17 14:15,14:15:45,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11835,45,11175,17850,,,,,12360,23115,24360,17850,12360,23115,24360,17850,735,745,1135,1320,507,745,979,1193
2333,7/11/17 14:16,14:16:00,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11850,60,11190,17865,,,,,12375,23130,24375,17865,12375,23130,24375,17865,735,745,1135,1320,507,745,979,1193
2334,7/11/17 14:16,14:16:15,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11865,75,11205,17880,,,,,12390,23145,24390,17880,12390,23145,24390,17880,735,745,1135,1320,507,745,979,1193
2335,7/11/17 14:16,14:16:30,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11880,90,11220,17895,,,,,12405,23160,24405,17895,12405,23160,24405,17895,735,745,1135,1320,507,745,979,1193
2336,7/11/17 14:16,14:16:45,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11895,105,11235,17910,,,,,12420,23175,24420,17910,12420,23175,24420,17910,735,745,1135,1320,507,745,979,1193
2337,7/11/17 14:17,14:17:00,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11910,120,11250,17925,,,,,12435,23190,24435,17925,12435,23190,24435,17925,735,745,1135,1320,507,745,979,1193
2338,7/11/17 14:17,14:17:15,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11925,135,11265,17940,,,,,12450,23205,24450,17940,12450,23205,24450,17940,735,745,1135,1320,507,745,979,1193
2339,7/11/17 14:17,14:17:30,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,11940,150,11280,17955,,,,,12465,23220,24465,17955,12465,23220,24465,17955,735,745,1135,1320,507,745,979,1193
2340,7/11/17 14:17,14:17:45,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,78.13%,62.28%,37.72%,2.49,1.51,4,1,1,17,62.28%,37.72%,62.28%,62.28%,11955,165,11295,17970,,,,,12480,23235,24480,17970,12480,23235,24480,17970,735,745,1135,1320,507,745,979,1195
2341,7/11/17 14:18,14:18:00,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,78.13%,62.28%,37.72%,2.49,1.51,4,1,1,17,62.28%,37.72%,62.28%,62.28%,11970,180,11310,17985,,,,,12495,23250,24495,17985,12495,23250,24495,17985,735,745,1135,1320,507,745,979,1195
2342,7/11/17 14:18,14:18:15,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,80.00%,62.75%,37.25%,2.51,1.49,4,1,1,17,62.75%,37.25%,62.75%,62.75%,11985,195,11325,18000,,,,,12510,23265,24510,18000,12510,23265,24510,18000,735,745,1135,1320,507,745,979,1192
2343,7/11/17 14:18,14:18:30,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,80.00%,62.75%,37.25%,2.51,1.49,4,1,1,17,62.75%,37.25%,62.75%,62.75%,12000,210,11340,18015,,,,,12525,23280,24525,18015,12525,23280,24525,18015,735,745,1135,1320,507,745,979,1192
2344,7/11/17 14:18,14:18:45,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,12015,225,11355,18030,,,,,12540,23295,24540,18030,12540,23295,24540,18030,735,745,1135,1320,507,745,979,1193
2345,7/11/17 14:19,14:19:00,0,0,0,0,0,0,0,0,93.06%,0.43%,77.50%,79.38%,62.59%,37.41%,2.5,1.5,4,1,1,17,62.59%,37.41%,62.59%,62.59%,12030,240,11370,18045,,,,,12555,23310,24555,18045,12555,23310,24555,18045,735,745,1135,1320,507,745,979,1193
2346,7/11/17 14:19,14:19:15,0,0,0,0,0,0,0,0,93.06%,0.85%,77.50%,80.00%,62.85%,37.15%,2.51,1.49,4,1,1,17,62.85%,37.15%,62.85%,62.85%,12045,255,11385,18060,,,,,12570,23325,24570,18060,12570,23325,24570,18060,735,745,1135,1320,507,745,978,1192
2347,7/11/17 14:19,14:19:30,0,0,0,0,0,0,0,0,89.80%,0.85%,77.50%,79.38%,61.88%,38.12%,2.48,1.52,4,1,1,17,61.88%,38.12%,61.88%,61.88%,12060,270,11400,18075,,,,,12585,23340,24585,18075,12585,23340,24585,18075,735,745,1135,1320,515,745,978,1193
2348,7/11/17 14:19,14:19:45,0,0,0,0,0,0,0,0,89.80%,0.85%,78.50%,79.38%,62.13%,37.87%,2.49,1.51,4,1,1,17,62.13%,37.87%,62.13%,62.13%,12075,285,11415,18090,,,,,12600,23355,24600,18090,12600,23355,24600,18090,735,745,1137,1320,515,745,978,1193
2349,7/11/17 14:20,14:20:00,0,0,0,0,0,0,0,0,89.80%,0.85%,78.50%,79.38%,62.13%,37.87%,2.49,1.51,4,1,1,17,62.13%,37.87%,62.13%,62.13%,12090,300,11430,18105,,,,,12615,23370,24615,18105,12615,23370,24615,18105,735,745,1137,1320,515,745,978,1193
